,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
237,Alika Nagar,19.1983965,72.8742672,Kandivali West Vegetable Market,19.20305870294939,72.8505176472552,Flea Market
238,Alika Nagar,19.1983965,72.8742672,Khaugali,19.2012594273699,72.84602377658784,Food Truck
239,Alika Nagar,19.1983965,72.8742672,Sapna Veg. Restaurant,19.192202890932712,72.84692939846614,Fast Food Restaurant
240,Alika Nagar,19.1983965,72.8742672,Raj Bakery Stores,19.193712,72.847046,Bakery
241,Alika Nagar,19.1983965,72.8742672,Malad Subway,19.189892,72.848056,Metro Station
242,Ambedkar Nagar,19.0708218,72.8288647,Candies,19.070288312673544,72.82624472801321,Fast Food Restaurant
243,Ambedkar Nagar,19.0708218,72.8288647,Neelam Foodland,19.07366345188169,72.83004736158074,Grocery Store
244,Ambedkar Nagar,19.0708218,72.8288647,LSD - Love Sugar Dough,19.0724876174635,72.82669179149165,Bakery
245,Ambedkar Nagar,19.0708218,72.8288647,Out of the Blue,19.07175568646313,72.825535360731,Italian Restaurant
246,Ambedkar Nagar,19.0708218,72.8288647,Olive Bar & Kitchen,19.07184565064327,72.82516744088244,Lounge
247,Ambedkar Nagar,19.0708218,72.8288647,Smoke House Deli,19.06548155786204,72.82986113508434,Deli / Bodega
248,Ambedkar Nagar,19.0708218,72.8288647,Le15 Patisserie,19.066026864109162,72.82988741981241,Cupcake Shop
249,Ambedkar Nagar,19.0708218,72.8288647,Starbucks Coffee: A Tata Alliance,19.075523243262623,72.8317448378628,Coffee Shop
250,Ambedkar Nagar,19.0708218,72.8288647,Carter's Blue,19.07078342149227,72.8230446191692,Fried Chicken Joint
251,Ambedkar Nagar,19.0708218,72.8288647,Bombay Salad Co.,19.064715341256164,72.83091998224552,Salad Place
252,Ambedkar Nagar,19.0708218,72.8288647,Carter Road Promenade,19.067249529820025,72.82291516455471,Scenic Lookout
253,Ambedkar Nagar,19.0708218,72.8288647,Theobroma,19.065378997148745,72.83371155027025,Dessert Shop
254,Ambedkar Nagar,19.0708218,72.8288647,Jai Jawan,19.068091901360628,72.83246752337827,Seafood Restaurant
255,Ambedkar Nagar,19.0708218,72.8288647,Pali Village Café,19.063299558587033,72.82945239973539,Café
256,Ambedkar Nagar,19.0708218,72.8288647,Monkey Bar,19.06547527118653,72.83235770915195,Bar
257,Ambedkar Nagar,19.0708218,72.8288647,Fatty Bao,19.065482765017773,72.83227238307614,Asian Restaurant
258,Ambedkar Nagar,19.0708218,72.8288647,Khane Khas,19.065485032903197,72.83103442139502,Indian Restaurant
259,Ambedkar Nagar,19.0708218,72.8288647,Indigo Deli,19.06171028998035,72.82997150211034,Deli / Bodega
260,Ambedkar Nagar,19.0708218,72.8288647,Gostana,19.06611719594831,72.83363267540854,Burger Joint
261,Ambedkar Nagar,19.0708218,72.8288647,Poetry by Love &  Cheesecake,19.065488388644965,72.83108912858307,Dessert Shop
262,Ambedkar Nagar,19.0708218,72.8288647,Candies,19.061176223187175,72.82663421803241,Bakery
263,Ambedkar Nagar,19.0708218,72.8288647,Pali Bhavan,19.06208863111207,72.8294592044777,Indian Restaurant
264,Ambedkar Nagar,19.0708218,72.8288647,Bombay Coffee House,19.063424743075647,72.83467077961646,Café
265,Ambedkar Nagar,19.0708218,72.8288647,Global Fusion,19.065174038697997,72.83395584403156,Sushi Restaurant
266,Ambedkar Nagar,19.0708218,72.8288647,Khar Gymkhana,19.07047363914529,72.83154392583201,Gym / Fitness Center
267,Ambedkar Nagar,19.0708218,72.8288647,Marie Antoinette,19.067553880974074,72.82518037991079,Cupcake Shop
268,Ambedkar Nagar,19.0708218,72.8288647,Toto’s Garage,19.062401412096985,72.82984348227362,Pub
269,Ambedkar Nagar,19.0708218,72.8288647,Bastian,19.0635656703907,72.83480660265644,Seafood Restaurant
270,Ambedkar Nagar,19.0708218,72.8288647,Punjab Sweet House And Restaurant,19.06255314675695,72.82942295777715,Indian Restaurant
271,Ambedkar Nagar,19.0708218,72.8288647,Mac Craig,19.061541991030687,72.82889362096834,Bakery
272,Ambedkar Nagar,19.0708218,72.8288647,Jai Hind Lunch Home,19.063020178888646,72.82939367421633,Seafood Restaurant
273,Ambedkar Nagar,19.0708218,72.8288647,Chocolateria San Churro,19.061917933615774,72.83447969968148,Dessert Shop
274,Ambedkar Nagar,19.0708218,72.8288647,Suzette,19.06152590248658,72.82908067105699,French Restaurant
275,Ambedkar Nagar,19.0708218,72.8288647,Hokey Pokey,19.070783296955867,72.82268924278887,Ice Cream Shop
276,Ambedkar Nagar,19.0708218,72.8288647,Clue Hunt,19.0653105654866,72.83088362882985,Arcade
277,Ambedkar Nagar,19.0708218,72.8288647,Wok Express,19.062319585064923,72.82955517194748,Chinese Restaurant
278,Ambedkar Nagar,19.0708218,72.8288647,Natural Icecream,19.06537508028071,72.83388370840304,Ice Cream Shop
279,Ambedkar Nagar,19.0708218,72.8288647,Soul Fry,19.06273857286659,72.82809408684619,Seafood Restaurant
280,Ambedkar Nagar,19.0708218,72.8288647,One Street Over,19.064871012600435,72.8348828291903,Modern European Restaurant
281,Ambedkar Nagar,19.0708218,72.8288647,Jogger's Park,19.059728381291716,72.82205540884804,Park
282,Ambedkar Nagar,19.0708218,72.8288647,Blue Tokai Coffee Roasters,19.060479705182388,72.82432025888302,Café
283,Ambedkar Nagar,19.0708218,72.8288647,Khar Social,19.068243423955007,72.83802654231332,Bar
284,Ambedkar Nagar,19.0708218,72.8288647,A Chocolate Affair,19.062715420300837,72.82935210803005,Arcade
285,Ambedkar Nagar,19.0708218,72.8288647,Linking Road,19.06581467243237,72.83438853001239,Road
286,Ambedkar Nagar,19.0708218,72.8288647,Pali Market,19.062740864838272,72.82833555711356,Farmers Market
287,Ambedkar Nagar,19.0708218,72.8288647,Escobar,19.0601765440514,72.83644615761388,Lounge
288,Ambedkar Nagar,19.0708218,72.8288647,The Bagel Shop,19.063140391211206,72.82490212775264,Bagel Shop
289,Ambedkar Nagar,19.0708218,72.8288647,Yummies,19.069039625240322,72.82443740472733,Fast Food Restaurant
290,Ambedkar Nagar,19.0708218,72.8288647,Otters Club,19.060571279367178,72.82140127907837,General Entertainment
291,Ambedkar Nagar,19.0708218,72.8288647,Hakim's Aalim Hair Lounge,19.07175220683719,72.82479623025131,Salon / Barbershop
292,Ambedkar Nagar,19.0708218,72.8288647,Round About,19.07122247890139,72.83990234937261,Hookah Bar
293,Ambedkar Nagar,19.0708218,72.8288647,Bonobo,19.06547223395301,72.83393477204172,Pub
294,Ambedkar Nagar,19.0708218,72.8288647,Arth Restaurant,19.068285938211584,72.83179756923589,Indian Restaurant
295,Ambedkar Nagar,19.0708218,72.8288647,Janta Bar,19.063076976375058,72.82941090308012,Bar
296,Ambedkar Nagar,19.0708218,72.8288647,Nido,19.071960681720316,72.82548076182853,Eastern European Restaurant
297,Ambedkar Nagar,19.0708218,72.8288647,Menchie's Frozen Yoghurt,19.067842688265884,72.83340509446661,Frozen Yogurt Shop
298,Ambedkar Nagar,19.0708218,72.8288647,Hakkasan,19.060594191664677,72.83442818722021,Asian Restaurant
299,Ambedkar Nagar,19.0708218,72.8288647,Bora Bora,19.06216319903208,72.83446799814224,Lounge
300,Ambedkar Nagar,19.0708218,72.8288647,Persian Darbar,19.060322757115504,72.83648146121492,Indian Restaurant
301,Ambedkar Nagar,19.0708218,72.8288647,Gokul Icecreams,19.081607436400976,72.83551217986849,Ice Cream Shop
302,Ambedkar Nagar,19.0708218,72.8288647,Almeida Park,19.057656373506948,72.83154140498996,Park
303,Ambedkar Nagar,19.0708218,72.8288647,Koinonia Coffee Roasters,19.073263816388312,72.82617788108536,Café
304,Ambedkar Nagar,19.0708218,72.8288647,Being Human Store,19.079782308329747,72.83440250081509,Clothing Store
305,Ambedkar Nagar,19.0708218,72.8288647,XVII Tea Room,19.05952567663164,72.82924728335747,Café
306,Ambedkar Nagar,19.0708218,72.8288647,Corniche-at the waterfront,19.07043394395965,72.82262984349967,Mediterranean Restaurant
307,Ambedkar Nagar,19.0708218,72.8288647,Guilt Trip,19.071333721056806,72.82405418485534,Cupcake Shop
308,Ambedkar Nagar,19.0708218,72.8288647,Bandra Gymkhana,19.058725523035374,72.82614832149801,Event Space
309,Ambedkar Nagar,19.0708218,72.8288647,Hearsch Bakery,19.055119886795794,72.82700605766848,Bakery
310,Ambedkar Nagar,19.0708218,72.8288647,Eat Around The Corner,19.062372743279774,72.83260659109773,Sandwich Place
311,Ambedkar Nagar,19.0708218,72.8288647,Ray’s Café and Pizzeria,19.05499246355498,72.82835358154533,Pizza Place
312,Ambedkar Nagar,19.0708218,72.8288647,Sandwizzaa,19.08070030358886,72.84041405733342,Sandwich Place
313,Ambedkar Nagar,19.0708218,72.8288647,Willingdon Catholic Gymkhana,19.075178900940426,72.83998310455414,Gym / Fitness Center
314,Ambedkar Nagar,19.0708218,72.8288647,Ram & Shyam,19.078219890633292,72.83641120136797,Food Truck
315,Ambedkar Nagar,19.0708218,72.8288647,Coffee by Dibella,19.066460018490382,72.83340907751312,Coffee Shop
316,Ambedkar Nagar,19.0708218,72.8288647,Yoga house,19.065608961136682,72.82478697573748,Café
317,Ambedkar Nagar,19.0708218,72.8288647,Grecko,19.070260522685086,72.82281130160979,Greek Restaurant
318,Ambedkar Nagar,19.0708218,72.8288647,Quarter Pillar,19.070377410692952,72.839661767596,Bar
319,Ambedkar Nagar,19.0708218,72.8288647,Bombay Adda,19.07587218782422,72.83401688106666,Lounge
320,Ambedkar Nagar,19.0708218,72.8288647,The Bar Stock Exchange,19.065508748612277,72.8341912065372,Pub
321,Ambedkar Nagar,19.0708218,72.8288647,Nice Fast Food Corner,19.077201706270866,72.83774198415851,Fast Food Restaurant
322,Ambedkar Nagar,19.0708218,72.8288647,Kitchen Garden by Suzette,19.06154546724086,72.82926199440713,Salad Place
323,Ambedkar Nagar,19.0708218,72.8288647,The Coffee Bean & Tea Leaf,19.061862835313942,72.83587397937023,Café
324,Ambedkar Nagar,19.0708218,72.8288647,Carters,19.06392440542608,72.82289785406695,Scenic Lookout
325,Ambedkar Nagar,19.0708218,72.8288647,Starbucks,19.06538970374371,72.83330501303864,Coffee Shop
326,Ambedkar Nagar,19.0708218,72.8288647,Society Stores,19.08433809280489,72.83629790876921,Convenience Store
327,Ambedkar Nagar,19.0708218,72.8288647,Love And Cheesecake,19.07068328131204,72.82272437684694,Bakery
328,Ambedkar Nagar,19.0708218,72.8288647,Bhaijaanz,19.06763301179858,72.82521310655815,Indian Restaurant
329,Ambedkar Nagar,19.0708218,72.8288647,IMBISS Meating Joint,19.053815652610098,72.82985059681968,German Restaurant
330,Ambedkar Nagar,19.0708218,72.8288647,Mehboob Studios,19.052331568499458,72.82499241418333,Performing Arts Venue
331,Ambedkar Nagar,19.0708218,72.8288647,K 11 Fitness Gym & Academy,19.077994253015287,72.84263076212586,Gym
332,Ambedkar Nagar,19.0708218,72.8288647,Elco Veg Restaurant,19.055791372778778,72.83325257128638,Snack Place
333,Ambedkar Nagar,19.0708218,72.8288647,St. Andrew's Auditorium,19.056678114839823,72.82867021824461,College Auditorium
334,Ambedkar Nagar,19.0708218,72.8288647,Caravan Serai,19.06222606245454,72.83447673147796,Indian Restaurant
335,Ambedkar Nagar,19.0708218,72.8288647,Three Wise Men,19.084431748305015,72.83512751367549,Pub
336,Ambedkar Nagar,19.0708218,72.8288647,Mad Over Donuts,19.07094322463995,72.82334308959538,Donut Shop
337,Ambedkar Nagar,19.0708218,72.8288647,Godrej Nature's Basket,19.055509463847304,72.83193507717596,Gourmet Shop
338,Ambedkar Nagar,19.0708218,72.8288647,145 Bandra,19.06033041015451,72.82957059346954,Café
339,Ambedkar Nagar,19.0708218,72.8288647,Hoppipola,19.068231336866415,72.8378952512557,Bar
340,Ambedkar Nagar,19.0708218,72.8288647,Nature's Basket,19.05553322824323,72.83177797317528,Gourmet Shop
341,Ambedkar Nagar,19.0708218,72.8288647,Joss,19.085573692737334,72.83469121072112,Japanese Restaurant
342,Amboli,19.13201,72.84986440000002,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
343,Amboli,19.13201,72.84986440000002,Merwans Cake shop,19.119300215885474,72.84541776016009,Bakery
344,Amboli,19.13201,72.84986440000002,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
345,Amboli,19.13201,72.84986440000002,Narayan Sandwich,19.121397691078766,72.85027035501028,Sandwich Place
346,Amboli,19.13201,72.84986440000002,Pizza Express,19.131893498780688,72.83466849836763,Pizza Place
347,Amboli,19.13201,72.84986440000002,Gulati Sweets and Snacks,19.12571493366531,72.86214393145991,Indian Restaurant
348,Amboli,19.13201,72.84986440000002,Doolally Taproom,19.13591735538127,72.83309403406167,Brewery
349,Amboli,19.13201,72.84986440000002,The Little Door,19.139264910758484,72.83317996821813,Pub
350,Amboli,19.13201,72.84986440000002,Cafe Arfa,19.12893009094341,72.84714004510111,Indian Restaurant
351,Amboli,19.13201,72.84986440000002,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
352,Amboli,19.13201,72.84986440000002,Joey's Pizza,19.126762155150107,72.83000121236746,Pizza Place
353,Amboli,19.13201,72.84986440000002,Natural Ice Cream,19.126796504615715,72.86391701905842,Ice Cream Shop
354,Amboli,19.13201,72.84986440000002,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
355,Amboli,19.13201,72.84986440000002,Bistro 1 Cafe,19.136656435439225,72.82913638330596,Café
356,Amboli,19.13201,72.84986440000002,Alfredos Bar & Diner,19.139471751527417,72.8315149191101,Diner
357,Amboli,19.13201,72.84986440000002,Cinepolis (Fun Cinemas),19.13516689575096,72.83302036586855,Multiplex
358,Amboli,19.13201,72.84986440000002,Starbucks Coffee,19.14174749562925,72.83075350855513,Coffee Shop
359,Amboli,19.13201,72.84986440000002,Fareed Seekh Kebab,19.14333600769705,72.83794296972663,Indian Restaurant
360,Amboli,19.13201,72.84986440000002,Natural icecream At Jogeshwari west,19.13986319393362,72.84391893390894,Ice Cream Shop
361,Amboli,19.13201,72.84986440000002,Shawarma Factory,19.124590572173467,72.8403981304492,Falafel Restaurant
362,Amboli,19.13201,72.84986440000002,Courtyard Restaurant & Bar,19.13169172480515,72.8372690106853,Asian Restaurant
363,Amboli,19.13201,72.84986440000002,Glocal Junction,19.137994816505294,72.83274001442005,Lounge
364,Amboli,19.13201,72.84986440000002,PVR ECX,19.138741368876946,72.83177743265958,Multiplex
365,Amboli,19.13201,72.84986440000002,Natural Icecream,19.141574379185833,72.8253714320834,Ice Cream Shop
366,Amboli,19.13201,72.84986440000002,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
367,Amboli,19.13201,72.84986440000002,Mainland China,19.141313950168616,72.83256234609917,Chinese Restaurant
368,Amboli,19.13201,72.84986440000002,PVR ICON,19.141530556037317,72.8303305280868,Movie Theater
369,Amboli,19.13201,72.84986440000002,Naturals,19.11120350275779,72.83725536561151,Ice Cream Shop
370,Amboli,19.13201,72.84986440000002,Mamagoto,19.139207303497674,72.83279616165653,Asian Restaurant
371,Amboli,19.13201,72.84986440000002,Woodside,19.14819749835419,72.83141948066499,Bar
372,Amboli,19.13201,72.84986440000002,Barbeque Nation,19.136210861270595,72.83345280721782,BBQ Joint
373,Amboli,19.13201,72.84986440000002,Pishu's,19.136251794128736,72.82889762827182,Juice Bar
374,Amboli,19.13201,72.84986440000002,Tanishq,19.1376113994677,72.83180050345361,Jewelry Store
375,Amboli,19.13201,72.84986440000002,Radha Krishna Veg Restaurant,19.115130144160013,72.84305962889206,Indian Restaurant
376,Amboli,19.13201,72.84986440000002,Road House Bluez,19.127250638007126,72.83604481603547,Pub
377,Amboli,19.13201,72.84986440000002,McDonald's,19.119691210789103,72.84610244862697,Fast Food Restaurant
378,Amboli,19.13201,72.84986440000002,Maharaja Restaurant,19.116154809545993,72.85581626501495,Indian Restaurant
379,Amboli,19.13201,72.84986440000002,Sabai Foot Spa,19.141501713128918,72.83126222760065,Spa
380,Amboli,19.13201,72.84986440000002,Lotus Court,19.135900764628452,72.83013273267079,Bar
381,Amboli,19.13201,72.84986440000002,Garden Court,19.127188369589465,72.83747791351865,Indian Restaurant
382,Amboli,19.13201,72.84986440000002,Golds Gym,19.148714140901166,72.83252702730384,Gym / Fitness Center
383,Amboli,19.13201,72.84986440000002,LSD - Love Sugar Dough,19.151173721790386,72.83242997698628,Cupcake Shop
384,Amboli,19.13201,72.84986440000002,Gajalee Coastal Food Annexure,19.117567194128657,72.86748485224203,Seafood Restaurant
385,Amboli,19.13201,72.84986440000002,China Gate,19.140098188844455,72.83153912383088,Chinese Restaurant
386,Amboli,19.13201,72.84986440000002,Sammy Sosa,19.151204813237435,72.83175228577498,Mexican Restaurant
387,Amboli,19.13201,72.84986440000002,015's Café,19.1342081469728,72.82610027343061,Comfort Food Restaurant
388,Amboli,19.13201,72.84986440000002,Pishu's  Juice Center,19.128122133844734,72.82538392218632,Juice Bar
389,Amboli,19.13201,72.84986440000002,Tewari Bros Sweets,19.11530465003514,72.83450051026293,Indian Restaurant
390,Amboli,19.13201,72.84986440000002,Tap Sports Bar,19.13980744456143,72.8315591531206,Sports Bar
391,Amboli,19.13201,72.84986440000002,Amar Juice Centre,19.109553332973178,72.83702080840025,Juice Bar
392,Amboli,19.13201,72.84986440000002,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
393,Amboli,19.13201,72.84986440000002,Quesso Risorante,19.14877199833972,72.83138134685903,Italian Restaurant
394,Amboli,19.13201,72.84986440000002,015's Cafe,19.136214374842346,72.82723120789565,Lounge
395,Amboli,19.13201,72.84986440000002,Some Like It Hot,19.134184319355917,72.82622144523094,Pub
396,Amboli,19.13201,72.84986440000002,Chocolateria San Churro,19.13939056995039,72.83161370626688,Dessert Shop
397,Amboli,19.13201,72.84986440000002,Quench- All Day Pub,19.11453791935084,72.83620406918541,Pub
398,Amboli,19.13201,72.84986440000002,Fun Republic Social,19.135174076031458,72.83276778035169,Bar
399,Amboli,19.13201,72.84986440000002,Brewbot,19.14098410192941,72.83313669792432,Brewery
400,Amboli,19.13201,72.84986440000002,Waves Gym,19.141565293050988,72.83193051624791,Gym
401,Amboli,19.13201,72.84986440000002,Shere Punjab Gymkhanna & Health Club,19.1289220401946,72.86359596076618,College Gym
402,Amboli,19.13201,72.84986440000002,Eden Bakery,19.142848081704912,72.82476443571024,Bakery
403,Amboli,19.13201,72.84986440000002,Alfredo,19.139408547974764,72.83162411830467,Pub
404,Amboli,19.13201,72.84986440000002,Starbucks Coffee : A Tata Alliance,19.114568642889374,72.83620488457646,Coffee Shop
405,Amboli,19.13201,72.84986440000002,Temptations,19.113767032154076,72.84133700180305,Ice Cream Shop
406,Amboli,19.13201,72.84986440000002,Mad Over Donuts,19.14264386893489,72.82476738600698,Donut Shop
407,Amboli,19.13201,72.84986440000002,Carter's Blue,19.139599362001828,72.83160179473985,Indian Restaurant
408,Amboli,19.13201,72.84986440000002,Urban Tadka,19.12701051542414,72.82183256427811,Indian Restaurant
